,flop,suitedness,pairness,connectedness,high_low_texture,high_card,straightness
21248,"('Th', 'Qd', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21249,"('Th', 'Qd', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21250,"('Th', 'Qd', 'Kc')",0.0,0.0,1.0,2.0,11.0,2.0
21251,"('Th', 'Qd', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21252,"('Th', 'Qd', 'As')",0.0,0.0,0.0,2.0,12.0,1.0
21253,"('Th', 'Qd', 'Ah')",1.0,0.0,0.0,2.0,12.0,1.0
21254,"('Th', 'Qd', 'Ac')",0.0,0.0,0.0,2.0,12.0,1.0
21255,"('Th', 'Qd', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21256,"('Th', 'Ks', 'Kh')",1.0,3.0,0.0,2.0,11.0,0.0
21257,"('Th', 'Ks', 'Kc')",0.0,3.0,0.0,2.0,11.0,0.0
21258,"('Th', 'Ks', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
21259,"('Th', 'Ks', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21260,"('Th', 'Ks', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21261,"('Th', 'Ks', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21262,"('Th', 'Ks', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21263,"('Th', 'Kh', 'Kc')",1.0,3.0,0.0,2.0,11.0,0.0
21264,"('Th', 'Kh', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
21265,"('Th', 'Kh', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21266,"('Th', 'Kh', 'Ah')",2.0,0.0,1.0,2.0,12.0,1.0
21267,"('Th', 'Kh', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21268,"('Th', 'Kh', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21269,"('Th', 'Kc', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
21270,"('Th', 'Kc', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21271,"('Th', 'Kc', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21272,"('Th', 'Kc', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21273,"('Th', 'Kc', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21274,"('Th', 'Kd', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21275,"('Th', 'Kd', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21276,"('Th', 'Kd', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21277,"('Th', 'Kd', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21278,"('Th', 'As', 'Ah')",1.0,3.0,0.0,2.0,12.0,0.0
21279,"('Th', 'As', 'Ac')",0.0,3.0,0.0,2.0,12.0,0.0
21280,"('Th', 'As', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
21281,"('Th', 'Ah', 'Ac')",1.0,3.0,0.0,2.0,12.0,0.0
21282,"('Th', 'Ah', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
21283,"('Th', 'Ac', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
21284,"('Tc', 'Td', 'Js')",0.0,2.0,1.0,2.0,9.0,0.0
21285,"('Tc', 'Td', 'Jh')",0.0,2.0,1.0,2.0,9.0,0.0
21286,"('Tc', 'Td', 'Jc')",1.0,2.0,1.0,2.0,9.0,0.0
21287,"('Tc', 'Td', 'Jd')",1.0,2.0,1.0,2.0,9.0,0.0
21288,"('Tc', 'Td', 'Qs')",0.0,2.0,0.0,2.0,10.0,0.0
21289,"('Tc', 'Td', 'Qh')",0.0,2.0,0.0,2.0,10.0,0.0
21290,"('Tc', 'Td', 'Qc')",1.0,2.0,0.0,2.0,10.0,0.0
21291,"('Tc', 'Td', 'Qd')",1.0,2.0,0.0,2.0,10.0,0.0
21292,"('Tc', 'Td', 'Ks')",0.0,2.0,0.0,2.0,11.0,0.0
21293,"('Tc', 'Td', 'Kh')",0.0,2.0,0.0,2.0,11.0,0.0
21294,"('Tc', 'Td', 'Kc')",1.0,2.0,0.0,2.0,11.0,0.0
21295,"('Tc', 'Td', 'Kd')",1.0,2.0,0.0,2.0,11.0,0.0
21296,"('Tc', 'Td', 'As')",0.0,2.0,0.0,2.0,12.0,0.0
21297,"('Tc', 'Td', 'Ah')",0.0,2.0,0.0,2.0,12.0,0.0
21298,"('Tc', 'Td', 'Ac')",1.0,2.0,0.0,2.0,12.0,0.0
21299,"('Tc', 'Td', 'Ad')",1.0,2.0,0.0,2.0,12.0,0.0
21300,"('Tc', 'Js', 'Jh')",0.0,3.0,1.0,2.0,9.0,0.0
21301,"('Tc', 'Js', 'Jc')",1.0,3.0,1.0,2.0,9.0,0.0
21302,"('Tc', 'Js', 'Jd')",0.0,3.0,1.0,2.0,9.0,0.0
21303,"('Tc', 'Js', 'Qs')",1.0,0.0,2.0,2.0,10.0,3.0
21304,"('Tc', 'Js', 'Qh')",0.0,0.0,2.0,2.0,10.0,3.0
21305,"('Tc', 'Js', 'Qc')",1.0,0.0,2.0,2.0,10.0,3.0
21306,"('Tc', 'Js', 'Qd')",0.0,0.0,2.0,2.0,10.0,3.0
21307,"('Tc', 'Js', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21308,"('Tc', 'Js', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21309,"('Tc', 'Js', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21310,"('Tc', 'Js', 'Kd')",0.0,0.0,1.0,2.0,11.0,2.0
21311,"('Tc', 'Js', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21312,"('Tc', 'Js', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21313,"('Tc', 'Js', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21314,"('Tc', 'Js', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21315,"('Tc', 'Jh', 'Jc')",1.0,3.0,1.0,2.0,9.0,0.0
21316,"('Tc', 'Jh', 'Jd')",0.0,3.0,1.0,2.0,9.0,0.0
21317,"('Tc', 'Jh', 'Qs')",0.0,0.0,2.0,2.0,10.0,3.0
21318,"('Tc', 'Jh', 'Qh')",1.0,0.0,2.0,2.0,10.0,3.0
21319,"('Tc', 'Jh', 'Qc')",1.0,0.0,2.0,2.0,10.0,3.0
21320,"('Tc', 'Jh', 'Qd')",0.0,0.0,2.0,2.0,10.0,3.0
21321,"('Tc', 'Jh', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21322,"('Tc', 'Jh', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21323,"('Tc', 'Jh', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21324,"('Tc', 'Jh', 'Kd')",0.0,0.0,1.0,2.0,11.0,2.0
21325,"('Tc', 'Jh', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21326,"('Tc', 'Jh', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21327,"('Tc', 'Jh', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21328,"('Tc', 'Jh', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21329,"('Tc', 'Jc', 'Jd')",1.0,3.0,1.0,2.0,9.0,0.0
21330,"('Tc', 'Jc', 'Qs')",1.0,0.0,2.0,2.0,10.0,3.0
21331,"('Tc', 'Jc', 'Qh')",1.0,0.0,2.0,2.0,10.0,3.0
21332,"('Tc', 'Jc', 'Qc')",2.0,0.0,2.0,2.0,10.0,3.0
21333,"('Tc', 'Jc', 'Qd')",1.0,0.0,2.0,2.0,10.0,3.0
21334,"('Tc', 'Jc', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21335,"('Tc', 'Jc', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21336,"('Tc', 'Jc', 'Kc')",2.0,0.0,1.0,2.0,11.0,2.0
21337,"('Tc', 'Jc', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21338,"('Tc', 'Jc', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21339,"('Tc', 'Jc', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21340,"('Tc', 'Jc', 'Ac')",2.0,0.0,1.0,2.0,12.0,1.0
21341,"('Tc', 'Jc', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21342,"('Tc', 'Jd', 'Qs')",0.0,0.0,2.0,2.0,10.0,3.0
21343,"('Tc', 'Jd', 'Qh')",0.0,0.0,2.0,2.0,10.0,3.0
21344,"('Tc', 'Jd', 'Qc')",1.0,0.0,2.0,2.0,10.0,3.0
21345,"('Tc', 'Jd', 'Qd')",1.0,0.0,2.0,2.0,10.0,3.0
21346,"('Tc', 'Jd', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21347,"('Tc', 'Jd', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21348,"('Tc', 'Jd', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21349,"('Tc', 'Jd', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21350,"('Tc', 'Jd', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21351,"('Tc', 'Jd', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21352,"('Tc', 'Jd', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21353,"('Tc', 'Jd', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21354,"('Tc', 'Qs', 'Qh')",0.0,3.0,0.0,2.0,10.0,0.0
21355,"('Tc', 'Qs', 'Qc')",1.0,3.0,0.0,2.0,10.0,0.0
21356,"('Tc', 'Qs', 'Qd')",0.0,3.0,0.0,2.0,10.0,0.0
21357,"('Tc', 'Qs', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21358,"('Tc', 'Qs', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21359,"('Tc', 'Qs', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21360,"('Tc', 'Qs', 'Kd')",0.0,0.0,1.0,2.0,11.0,2.0
21361,"('Tc', 'Qs', 'As')",1.0,0.0,0.0,2.0,12.0,1.0
21362,"('Tc', 'Qs', 'Ah')",0.0,0.0,0.0,2.0,12.0,1.0
21363,"('Tc', 'Qs', 'Ac')",1.0,0.0,0.0,2.0,12.0,1.0
21364,"('Tc', 'Qs', 'Ad')",0.0,0.0,0.0,2.0,12.0,1.0
21365,"('Tc', 'Qh', 'Qc')",1.0,3.0,0.0,2.0,10.0,0.0
21366,"('Tc', 'Qh', 'Qd')",0.0,3.0,0.0,2.0,10.0,0.0
21367,"('Tc', 'Qh', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21368,"('Tc', 'Qh', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21369,"('Tc', 'Qh', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21370,"('Tc', 'Qh', 'Kd')",0.0,0.0,1.0,2.0,11.0,2.0
21371,"('Tc', 'Qh', 'As')",0.0,0.0,0.0,2.0,12.0,1.0
21372,"('Tc', 'Qh', 'Ah')",1.0,0.0,0.0,2.0,12.0,1.0
21373,"('Tc', 'Qh', 'Ac')",1.0,0.0,0.0,2.0,12.0,1.0
21374,"('Tc', 'Qh', 'Ad')",0.0,0.0,0.0,2.0,12.0,1.0
21375,"('Tc', 'Qc', 'Qd')",1.0,3.0,0.0,2.0,10.0,0.0
21376,"('Tc', 'Qc', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21377,"('Tc', 'Qc', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21378,"('Tc', 'Qc', 'Kc')",2.0,0.0,1.0,2.0,11.0,2.0
21379,"('Tc', 'Qc', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21380,"('Tc', 'Qc', 'As')",1.0,0.0,0.0,2.0,12.0,1.0
21381,"('Tc', 'Qc', 'Ah')",1.0,0.0,0.0,2.0,12.0,1.0
21382,"('Tc', 'Qc', 'Ac')",2.0,0.0,0.0,2.0,12.0,1.0
21383,"('Tc', 'Qc', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21384,"('Tc', 'Qd', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21385,"('Tc', 'Qd', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21386,"('Tc', 'Qd', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21387,"('Tc', 'Qd', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21388,"('Tc', 'Qd', 'As')",0.0,0.0,0.0,2.0,12.0,1.0
21389,"('Tc', 'Qd', 'Ah')",0.0,0.0,0.0,2.0,12.0,1.0
21390,"('Tc', 'Qd', 'Ac')",1.0,0.0,0.0,2.0,12.0,1.0
21391,"('Tc', 'Qd', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21392,"('Tc', 'Ks', 'Kh')",0.0,3.0,0.0,2.0,11.0,0.0
21393,"('Tc', 'Ks', 'Kc')",1.0,3.0,0.0,2.0,11.0,0.0
21394,"('Tc', 'Ks', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
21395,"('Tc', 'Ks', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21396,"('Tc', 'Ks', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21397,"('Tc', 'Ks', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21398,"('Tc', 'Ks', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21399,"('Tc', 'Kh', 'Kc')",1.0,3.0,0.0,2.0,11.0,0.0
21400,"('Tc', 'Kh', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
21401,"('Tc', 'Kh', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21402,"('Tc', 'Kh', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21403,"('Tc', 'Kh', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21404,"('Tc', 'Kh', 'Ad')",0.0,0.0,1.0,2.0,12.0,1.0
21405,"('Tc', 'Kc', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
21406,"('Tc', 'Kc', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21407,"('Tc', 'Kc', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21408,"('Tc', 'Kc', 'Ac')",2.0,0.0,1.0,2.0,12.0,1.0
21409,"('Tc', 'Kc', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21410,"('Tc', 'Kd', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21411,"('Tc', 'Kd', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21412,"('Tc', 'Kd', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21413,"('Tc', 'Kd', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21414,"('Tc', 'As', 'Ah')",0.0,3.0,0.0,2.0,12.0,0.0
21415,"('Tc', 'As', 'Ac')",1.0,3.0,0.0,2.0,12.0,0.0
21416,"('Tc', 'As', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
21417,"('Tc', 'Ah', 'Ac')",1.0,3.0,0.0,2.0,12.0,0.0
21418,"('Tc', 'Ah', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
21419,"('Tc', 'Ac', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
21420,"('Td', 'Js', 'Jh')",0.0,3.0,1.0,2.0,9.0,0.0
21421,"('Td', 'Js', 'Jc')",0.0,3.0,1.0,2.0,9.0,0.0
21422,"('Td', 'Js', 'Jd')",1.0,3.0,1.0,2.0,9.0,0.0
21423,"('Td', 'Js', 'Qs')",1.0,0.0,2.0,2.0,10.0,3.0
21424,"('Td', 'Js', 'Qh')",0.0,0.0,2.0,2.0,10.0,3.0
21425,"('Td', 'Js', 'Qc')",0.0,0.0,2.0,2.0,10.0,3.0
21426,"('Td', 'Js', 'Qd')",1.0,0.0,2.0,2.0,10.0,3.0
21427,"('Td', 'Js', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21428,"('Td', 'Js', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21429,"('Td', 'Js', 'Kc')",0.0,0.0,1.0,2.0,11.0,2.0
21430,"('Td', 'Js', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21431,"('Td', 'Js', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21432,"('Td', 'Js', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21433,"('Td', 'Js', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21434,"('Td', 'Js', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21435,"('Td', 'Jh', 'Jc')",0.0,3.0,1.0,2.0,9.0,0.0
21436,"('Td', 'Jh', 'Jd')",1.0,3.0,1.0,2.0,9.0,0.0
21437,"('Td', 'Jh', 'Qs')",0.0,0.0,2.0,2.0,10.0,3.0
21438,"('Td', 'Jh', 'Qh')",1.0,0.0,2.0,2.0,10.0,3.0
21439,"('Td', 'Jh', 'Qc')",0.0,0.0,2.0,2.0,10.0,3.0
21440,"('Td', 'Jh', 'Qd')",1.0,0.0,2.0,2.0,10.0,3.0
21441,"('Td', 'Jh', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21442,"('Td', 'Jh', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21443,"('Td', 'Jh', 'Kc')",0.0,0.0,1.0,2.0,11.0,2.0
21444,"('Td', 'Jh', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21445,"('Td', 'Jh', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21446,"('Td', 'Jh', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21447,"('Td', 'Jh', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21448,"('Td', 'Jh', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21449,"('Td', 'Jc', 'Jd')",1.0,3.0,1.0,2.0,9.0,0.0
21450,"('Td', 'Jc', 'Qs')",0.0,0.0,2.0,2.0,10.0,3.0
21451,"('Td', 'Jc', 'Qh')",0.0,0.0,2.0,2.0,10.0,3.0
21452,"('Td', 'Jc', 'Qc')",1.0,0.0,2.0,2.0,10.0,3.0
21453,"('Td', 'Jc', 'Qd')",1.0,0.0,2.0,2.0,10.0,3.0
21454,"('Td', 'Jc', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21455,"('Td', 'Jc', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21456,"('Td', 'Jc', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21457,"('Td', 'Jc', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21458,"('Td', 'Jc', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21459,"('Td', 'Jc', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21460,"('Td', 'Jc', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21461,"('Td', 'Jc', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21462,"('Td', 'Jd', 'Qs')",1.0,0.0,2.0,2.0,10.0,3.0
21463,"('Td', 'Jd', 'Qh')",1.0,0.0,2.0,2.0,10.0,3.0
21464,"('Td', 'Jd', 'Qc')",1.0,0.0,2.0,2.0,10.0,3.0
21465,"('Td', 'Jd', 'Qd')",2.0,0.0,2.0,2.0,10.0,3.0
21466,"('Td', 'Jd', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21467,"('Td', 'Jd', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21468,"('Td', 'Jd', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21469,"('Td', 'Jd', 'Kd')",2.0,0.0,1.0,2.0,11.0,2.0
21470,"('Td', 'Jd', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21471,"('Td', 'Jd', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21472,"('Td', 'Jd', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21473,"('Td', 'Jd', 'Ad')",2.0,0.0,1.0,2.0,12.0,1.0
21474,"('Td', 'Qs', 'Qh')",0.0,3.0,0.0,2.0,10.0,0.0
21475,"('Td', 'Qs', 'Qc')",0.0,3.0,0.0,2.0,10.0,0.0
21476,"('Td', 'Qs', 'Qd')",1.0,3.0,0.0,2.0,10.0,0.0
21477,"('Td', 'Qs', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21478,"('Td', 'Qs', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21479,"('Td', 'Qs', 'Kc')",0.0,0.0,1.0,2.0,11.0,2.0
21480,"('Td', 'Qs', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21481,"('Td', 'Qs', 'As')",1.0,0.0,0.0,2.0,12.0,1.0
21482,"('Td', 'Qs', 'Ah')",0.0,0.0,0.0,2.0,12.0,1.0
21483,"('Td', 'Qs', 'Ac')",0.0,0.0,0.0,2.0,12.0,1.0
21484,"('Td', 'Qs', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21485,"('Td', 'Qh', 'Qc')",0.0,3.0,0.0,2.0,10.0,0.0
21486,"('Td', 'Qh', 'Qd')",1.0,3.0,0.0,2.0,10.0,0.0
21487,"('Td', 'Qh', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21488,"('Td', 'Qh', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21489,"('Td', 'Qh', 'Kc')",0.0,0.0,1.0,2.0,11.0,2.0
21490,"('Td', 'Qh', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21491,"('Td', 'Qh', 'As')",0.0,0.0,0.0,2.0,12.0,1.0
21492,"('Td', 'Qh', 'Ah')",1.0,0.0,0.0,2.0,12.0,1.0
21493,"('Td', 'Qh', 'Ac')",0.0,0.0,0.0,2.0,12.0,1.0
21494,"('Td', 'Qh', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21495,"('Td', 'Qc', 'Qd')",1.0,3.0,0.0,2.0,10.0,0.0
21496,"('Td', 'Qc', 'Ks')",0.0,0.0,1.0,2.0,11.0,2.0
21497,"('Td', 'Qc', 'Kh')",0.0,0.0,1.0,2.0,11.0,2.0
21498,"('Td', 'Qc', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21499,"('Td', 'Qc', 'Kd')",1.0,0.0,1.0,2.0,11.0,2.0
21500,"('Td', 'Qc', 'As')",0.0,0.0,0.0,2.0,12.0,1.0
21501,"('Td', 'Qc', 'Ah')",0.0,0.0,0.0,2.0,12.0,1.0
21502,"('Td', 'Qc', 'Ac')",1.0,0.0,0.0,2.0,12.0,1.0
21503,"('Td', 'Qc', 'Ad')",1.0,0.0,0.0,2.0,12.0,1.0
21504,"('Td', 'Qd', 'Ks')",1.0,0.0,1.0,2.0,11.0,2.0
21505,"('Td', 'Qd', 'Kh')",1.0,0.0,1.0,2.0,11.0,2.0
21506,"('Td', 'Qd', 'Kc')",1.0,0.0,1.0,2.0,11.0,2.0
21507,"('Td', 'Qd', 'Kd')",2.0,0.0,1.0,2.0,11.0,2.0
21508,"('Td', 'Qd', 'As')",1.0,0.0,0.0,2.0,12.0,1.0
21509,"('Td', 'Qd', 'Ah')",1.0,0.0,0.0,2.0,12.0,1.0
21510,"('Td', 'Qd', 'Ac')",1.0,0.0,0.0,2.0,12.0,1.0
21511,"('Td', 'Qd', 'Ad')",2.0,0.0,0.0,2.0,12.0,1.0
21512,"('Td', 'Ks', 'Kh')",0.0,3.0,0.0,2.0,11.0,0.0
21513,"('Td', 'Ks', 'Kc')",0.0,3.0,0.0,2.0,11.0,0.0
21514,"('Td', 'Ks', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
21515,"('Td', 'Ks', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21516,"('Td', 'Ks', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21517,"('Td', 'Ks', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21518,"('Td', 'Ks', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21519,"('Td', 'Kh', 'Kc')",0.0,3.0,0.0,2.0,11.0,0.0
21520,"('Td', 'Kh', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
21521,"('Td', 'Kh', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21522,"('Td', 'Kh', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21523,"('Td', 'Kh', 'Ac')",0.0,0.0,1.0,2.0,12.0,1.0
21524,"('Td', 'Kh', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21525,"('Td', 'Kc', 'Kd')",1.0,3.0,0.0,2.0,11.0,0.0
21526,"('Td', 'Kc', 'As')",0.0,0.0,1.0,2.0,12.0,1.0
21527,"('Td', 'Kc', 'Ah')",0.0,0.0,1.0,2.0,12.0,1.0
21528,"('Td', 'Kc', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21529,"('Td', 'Kc', 'Ad')",1.0,0.0,1.0,2.0,12.0,1.0
21530,"('Td', 'Kd', 'As')",1.0,0.0,1.0,2.0,12.0,1.0
21531,"('Td', 'Kd', 'Ah')",1.0,0.0,1.0,2.0,12.0,1.0
21532,"('Td', 'Kd', 'Ac')",1.0,0.0,1.0,2.0,12.0,1.0
21533,"('Td', 'Kd', 'Ad')",2.0,0.0,1.0,2.0,12.0,1.0
21534,"('Td', 'As', 'Ah')",0.0,3.0,0.0,2.0,12.0,0.0
21535,"('Td', 'As', 'Ac')",0.0,3.0,0.0,2.0,12.0,0.0
21536,"('Td', 'As', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
21537,"('Td', 'Ah', 'Ac')",0.0,3.0,0.0,2.0,12.0,0.0
21538,"('Td', 'Ah', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
21539,"('Td', 'Ac', 'Ad')",1.0,3.0,0.0,2.0,12.0,0.0
21540,"('Js', 'Jh', 'Jc')",0.0,3.0,0.0,2.0,9.0,0.0
21541,"('Js', 'Jh', 'Jd')",0.0,3.0,0.0,2.0,9.0,0.0
21542,"('Js', 'Jh', 'Qs')",1.0,3.0,1.0,2.0,10.0,0.0
21543,"('Js', 'Jh', 'Qh')",1.0,3.0,1.0,2.0,10.0,0.0
21544,"('Js', 'Jh', 'Qc')",0.0,3.0,1.0,2.0,10.0,0.0
21545,"('Js', 'Jh', 'Qd')",0.0,3.0,1.0,2.0,10.0,0.0
21546,"('Js', 'Jh', 'Ks')",1.0,3.0,0.0,2.0,11.0,0.0
21547,"('Js', 'Jh', 'Kh')",1.0,3.0,0.0,2.0,11.0,0.0
21548,"('Js', 'Jh', 'Kc')",0.0,3.0,0.0,2.0,11.0,0.0
21549,"('Js', 'Jh', 'Kd')",0.0,3.0,0.0,2.0,11.0,0.0
21550,"('Js', 'Jh', 'As')",1.0,3.0,0.0,2.0,12.0,0.0
21551,"('Js', 'Jh', 'Ah')",1.0,3.0,0.0,2.0,12.0,0.0
21552,"('Js', 'Jh', 'Ac')",0.0,3.0,0.0,2.0,12.0,0.0
21553,"('Js', 'Jh', 'Ad')",0.0,3.0,0.0,2.0,12.0,0.0
21554,"('Js', 'Jc', 'Jd')",0.0,3.0,0.0,2.0,9.0,0.0
21555,"('Js', 'Jc', 'Qs')",1.0,3.0,1.0,2.0,10.0,0.0
21556,"('Js', 'Jc', 'Qh')",0.0,3.0,1.0,2.0,10.0,0.0
21557,"('Js', 'Jc', 'Qc')",1.0,3.0,1.0,2.0,10.0,0.0
